Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
St. Lucia,LCA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.64676280197872,2.31859153086293,3.31182081249858,3.96330788495686,11.2266847019494,10.8259037649612,10.426392334266,..,..
St. Martin (French part),MAF,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Lending interest rate (%),FR.INR.LEND,11.4644838851929,11.6261472887473,11.5626385220607,11.8323845219297,9.69262522955306,9.58412535234746,9.73167779068317,9.61258286342562,9.52441609219704,9.18656075402981,9.17183767616861,9.13637805336276,9.41440897330206,9.43978132892116,9.14600845222647,9.30275,9.1175,8.7525,8.48572125,8.35136941666667,7.99094591666667,7.650287,7.3919885,7.162626
St. Vincent and the Grenadines,VCT,Real interest rate (%),FR.INR.RINR,3.43607105955498,5.18936807816212,11.3323085748558,14.3170551321309,5.73065828611085,6.49203912479022,5.8141490384009,2.13011015150533,7.10583527375841,10.4500063711068,3.40142070746745,9.48553232710217,8.2317157145835,7.03975596196512,9.6334730688347,10.1087169927819,9.76900044715532,6.44108549446272,6.83138666227532,5.90240736508687,8.93536197441119,8.07442286272359,3.8566651270526,3.00815848755378
St. Vincent and the Grenadines,VCT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.63559409877709,6.47339075531927,6.29483603146557,6.26813360623142,6.4523326375238,5.52555480434094,5.18295924349709,..,..
Sudan,SDN,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Lending interest rate (%),FR.INR.LEND,29,25.725,22.1833333333333,21.0416666666667,20.4416666666667,17.4,15.6416666666667,13.7666666666667,12.2,11.65,11.5905430605278,11.7611090271062,11.7416666666667,11.9833333333333,12.2833333333333,12.6166666666667,13.4833333333333,14.425,14.2991149744656,14.9642193921404,14.7961590368644,14.8885076393893,14.7484928489449,14.1728026115993
Suriname,SUR,Real interest rate (%),FR.INR.RINR,-19.7475825715864,-9.89407700981861,-11.1091919583685,-0.227758122513344,6.7386374104178,1.60999747937889,-16.8261723542528,6.89823963534927,-2.87492239735718,4.85180307175705,4.09900197173043,-1.82998633360084,0.908894422312256,11.5552221319595,10.5328389572179,7.40270503379035,-8.53234849128662,-10.7066949477175,8.17572653651772,9.30349148093913,-20.948951476167,-28.5036675009687,-20.2521160269652,-25.0391240350818
Suriname,SUR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Lending interest rate (%),FR.INR.LEND,5.7725,5.73,5.7925,5.0175,4.1825,3.532,3.67803333333333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Real interest rate (%),FR.INR.RINR,4.20343542764314,3.1678038966523,4.18016669564915,3.26180211941042,3.83670104761936,2.82621826614644,1.88744934931714,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.60558774538325,5.63519438919293,5.38349189854714,5.65963915420548,5.66657186906629,5.66733402694746,5.64748038510123,..
Switzerland,CHE,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,3.3425,2.75083333333333,2.73333333333333,2.71833333333333,2.68833333333333,2.68916666666667,2.69,2.68083333333333,2.64666666666667,2.62743867833333,2.62742559333333,2.63292318,2.63484670416667,2.63985731416667,2.64672373583333,2.86414745583333
Switzerland,CHE,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,1.86552324585828,2.28284433688329,2.41305026833025,2.73934652630259,2.62294172480656,2.77842216227006,3.36510208636232,3.99644754248307,3.24890887051055,3.00636739533907,1.84900465333685,2.73966471699439,3.35750961859024,1.37651137331578,0.145920367675993,1.82218673744216
Switzerland,CHE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,6.93464044371932,6.48851453820897,6.04732781329616,6.82046607411273,8.51122266859249,5.45144361430648,5.66306469648526,5.69553089905305,6.30322986184143,6.98903152671803,7.47018964486454,7.29930969713217,8.25415704845273,8.54137497749429,8.84981444250713,8.74861148100382,7.36214626386729,7.8835389255372,..
Syrian Arab Republic,SYR,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Lending interest rate (%),FR.INR.LEND,..,..,14.2108333333333,16.7283333333333,20.3146154041655,23.2848680154185,24.155,22.96,23.5944101034641,22.6158333333333,23.3996236146712,22.4616666666667,21.0933333333333,24.3341666666667,24.5312363359939,25.8362601612347,24.9431399980747,29.6467008842335,27.1887964575151,23.5497072150821,..,..,..,..
Tajikistan,TJK,Real interest rate (%),FR.INR.RINR,..,..,-3.87887629740887,-8.15046296202619,2.45507802874919,12.5741937374914,2.55451745444762,-3.36220546540617,-3.56503833011034,9.35520128155154,9.72594138073503,8.06297203407717,8.24612510137313,19.9754473269452,18.8653286469212,17.7511693755864,24.270353035943,18.0694406754277,24.09604073384,19.1889598699904,..,..,..,..
Tajikistan,TJK,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,15.0798799393914,13.5639823510104,15.6129672176544,16.4511104573787,10.8218554441212,12.0626314465578,25.4531339058565,26.5927107372185,27.0417009043029,27.3758216756443,26.266746291981,20.9222699816233,..,..
Tanzania,TZA,Lending interest rate (%),FR.INR.LEND,21.5775,20.0572614143728,16.3982407569744,14.5169608907399,14.14031946585,15.2489487237996,15.652097785396,16.0703661501379,14.9821346779129,15.0304818249447,14.5441666666667,14.9633333333333,15.5566666666667,15.8608333333333,16.2908333333333,16.105,15.9583333333333,17.7741666666667,17.4141666666667,16.9708333333333,16.6795341089585,..,..,..
Tanzania,TZA,Real interest rate (%),FR.INR.RINR,12.3625316450654,14.5410020183044,8.54700274679886,5.62474851993463,6.78734531634907,8.29001316534224,9.61235270450994,6.3895651962267,-1.20176222947434,5.49223043385646,4.67468740278379,2.464304206777,4.59141372169781,5.64864168084363,9.65573386813088,7.91293618587464,7.89628648135895,14.7469986329468,13.9485776543736,14.3628917375248,9.63750201577468,..,..,..
Tanzania,TZA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,10.3042245853242,10.0198096087743,10.0617315052563,10.5828858705404,10.3461877007788,11.1088712350863,12.5169417955011,12.2573648738495,11.8525493910472,11.7003686980302,12.4243332180722,12.7048641937928,12.1237373977365,..
Thailand,THA,Lending interest rate (%),FR.INR.LEND,7.83333333333333,7.27083333333333,..,..,4.55308715722008,4.71935005845093,6.27380728455047,6.04656836196978,5.82188819286143,4.77599754065056,4.33403991889774,5.06756761337228,5.18731410654716,5.06043360051236,4.94915214812624,4.73187498877014,4.46834552349908,4.41658283333333,4.14666666666667,4.08416666666667,3.2925,3.06,3.13833333333333,4.28583333333333
Thailand,THA,Real interest rate (%),FR.INR.RINR,6.41687160709718,5.25258115113859,..,..,0.949922531687859,-0.354173197273538,1.11279460175694,3.48698568702785,0.654506894891986,4.57231980497401,0.243128638611462,1.2766820317925,3.21675712469183,3.22433498210821,3.45784317114814,3.98101397309843,1.78511916997275,2.46971462408852,2.67979728915769,3.03891578719485,4.65169004750105,1.26649715668653,-1.55455679699823,3.0288917853983
Thailand,THA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,7.49835868728662,8.12576527218602,8.01713042293726,8.41159531801698,8.52694513123191,7.83666891526132,7.80675748469554,8.5231058704958,9.21213319829624,10.0338856006863,10.4577565481486,10.7278054805654,10.780239262036,11.2978166660632,11.1375664059677,10.705811040827,10.2967672873081,..
Timor-Leste,TLS,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,11.0441666666667,12.2108333333333,12.4141666666667,12.8666666666667,13.4966666666667,14.0483333333333,13.2866666666667,13.456301443692,15.3621803257428,14.1277354995604,11.1598355669949,11.0044920794713,10.7247153336773
Timor-Leste,TLS,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,-0.46744360755216,5.69926491609729,-3.62525819342584,13.69442014857,5.87106343185557,13.7951099297825,13.4587732759073,14.9760576391142,10.0006428248576,41.1629745405751,-30.1000301473269,-0.31512028045215,35.4775027594742
Timor-Leste,TLS,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,8.75583333333333,4.73666666666667,4.75166666666667,4.98416666666667,4.9775,5.11333333333333,5.25591666666667,5.03916666666667,5.2875,5.33833333333333,5.15416666666667,5.295,5.14,..,..,..,..,..,..
Togo,TGO,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,2.71985273405614,5.27225318226631,-0.202093974195724,-3.74977060261766,1.80403415073159,5.21153356115651,2.36951099141712,3.23219798176617,3.54455938863147,4.83525434310555,2.88784451700844,3.7821011098979,6.07874548496913,..,..,..,..,..,..
Togo,TGO,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,9.92742756260372,9.35397224610027,8.64435559021165,8.23684100594144,7.92752471631559,7.87198632346278,8.03811869008349,8.06577613962305,7.82858252049211,7.75674121847486,7.85920663005895,7.73563920961447
Tonga,TON,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,5.50257646555245,12.0102681162017,8.6315625736382,2.8052601871833,4.72812527950505,2.13811641900404,2.75656446142116,0.336149493951913,12.5536627220234,9.89554120156363,-0.600445662654751,-2.04612099305047
Tonga,TON,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,16.5560578371966,17.7812976878054,20.3563465758394,19.6467562639963,16.8206005734775,15.332517350126,15.9679986098281,17.6617302487441,17.2063027656773,15.1721192540546,15.2163259322645,..
Trinidad and Tobago,TTO,Lending interest rate (%),FR.INR.LEND,16.5,15.6666666666667,12.4791666666667,11.1666666666667,9.3125,9.10416666666667,10.9175,11.75,12.4375,11.9375,9.2825,7.96916666666667,7.70833333333333,7.5,7.5,8.1825,9,9,9.09375,9.25,6.555,7.4375,7.48958333333333,7.52083333333333
Trinidad and Tobago,TTO,Real interest rate (%),FR.INR.RINR,3.97779499579407,12.5228375094763,18.6395676414552,0.622840512635675,0.393330894931759,-3.72150193385783,9.03210307148484,-0.888544431909194,-9.17262279754077,54.6777282052185,-3.06106094642406,-6.70574309512338,7.33834051222737,5.75097290414254,8.49386980831339,18.5348790903948,9.81429058895969,0.726654512383327,6.23904599288436,13.5799896469747,10.7546883932107,-9.78716163290593,-11.029253499745,17.3145628952111
Trinidad and Tobago,TTO,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,12.1641165032584,13.253396304689,10.5651865400198,10.1553246301666,11.3867483270508,11.3539428989382,11.2065653107062,11.1033192496814,10.7596001657697,11.6900887415558,10.6778631000913,11.1702124453155,11.2154104719723,10.5466541274415,10.1809531850719,11.1937886550085,11.5610699329419,..
Tunisia,TUN,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,12.312423540933,11.7157814952208,12.8333897205986,12.09170531708,12.4929387018599,12.2794464333769,11.7100822807637,12.1032143546042,10.9455943072528,11.5920383219933,11.0013146061286,10.7279929300049,10.7199157851099,10.7939209819866,11.7487038778921,10.5450686565039,7.17980140532299,8.20392470211762,..
Turkmenistan,TKM,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Lending interest rate (%),FR.INR.LEND,22.9197575,22.655,19.0971782285593,18.9421408936285,20.6031757398424,19.645388401657,18.6973347967076,19.1057894680034,20.450066096838,20.9551657814281,20.1746301259357,21.8333142597665,26.1501302489385,23.2835727165863,21.5842268570126,22.60135726942,23.8861326246628,21.2786714889596,19.8465587059191,..,..,..,..,..
Uganda,UGA,Real interest rate (%),FR.INR.RINR,10.6216142695141,17.3344956748948,22.9955928360462,10.3290387321641,4.33924393856924,21.7655522885928,15.9090043564186,10.9806235436646,13.2429702962502,-34.7434429588376,13.7612146491897,11.3734989307615,21.4880791448606,19.0146300185037,15.6773841196638,16.5546646041457,18.2333937267573,15.8908471114542,14.7478688039364,..,..,..,..,..
Uganda,UGA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,9.43328616371471,9.95712902677738,9.37567481413804,11.778881491518,11.9455536060073,11.2632577583634,12.7574645426634,12.609585095918,12.1940673551832,12.8922167628663,13.0390994755939,11.6943591663771,14.1259204782274,14.2295774083422,14.0103916478017,13.5362324632428,14.8419779971117,14.9297402976698,..
Ukraine,UKR,Lending interest rate (%),FR.INR.LEND,41.528425,32.277975,25.3494583333333,17.8948916666667,17.401225,16.1741666666667,15.1691666666667,13.8991666666667,17.4925,20.8633333333333,15.8683916666667,15.947225,18.3922166666667,16.6492,17.7180416666667,21.8229416666667,19.2371666666667,16.383525,19.004875,19.8217083333333,14.2924,13.2921083333333,18.6094166666667,22.1117666666667
Ukraine,UKR,Real interest rate (%),FR.INR.RINR,11.0014569626244,20.0334624721958,19.0926391889736,8.99608127369125,1.81291767240014,-6.38367731879628,0.27571990885224,-7.28020736362093,-8.93474204549135,7.31013899639911,1.93111737385513,1.54605607669365,9.64012656225921,11.8306483626893,1.56710691487679,-12.2829289815693,1.82756968752031,-4.68048423181966,3.12512181706498,10.6936587686836,3.62433269101717,-9.22452263882149,-12.0860131441778,3.04108966244805
Ukraine,UKR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,9.53246716521554,9.26293927147304,8.75316997417969,10.5973316686301,12.1575133261736,12.3928800027842,12.5473272680795,12.1090481980515,12.2089558587239,10.3178985462767,6.90972750498834,6.07601156561548,6.49197722014219,6.02743159490985,6.93971027112341,7.18655634764637,6.88784549572173,5.82142596969134,..
United Arab Emirates,ARE,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,12.7087219554461,11.9573349173135,12.5956019975254,12.993306020068,12.5403877289777,12.5184598126835,12.8540035694888,13.1515333766196,12.871175027192,12.1610965391164,12.4301031322425,12.3081785895039,11.8260714068531,11.330673370473,..
United Kingdom,GBR,Lending interest rate (%),FR.INR.LEND,5.96389166666667,5.122375,4,3.69579166666667,4.37981666666667,4.648675,4.63825833333333,5.50870833333333,4.67530833333333,0.644866666666667,0.5,0.5,0.5,0.5,0.5,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Real interest rate (%),FR.INR.RINR,4.7654919175068,3.56338501922107,1.83824075881401,1.27256587456193,1.7147911062797,1.66448865616839,1.80122747507828,3.18446244759444,1.23016238661897,-1.22311479814417,-1.06684525744828,-1.65299755101744,-1.0230607320537,-1.58353943217226,-0.807141873842772,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,4.21689290154443,..,..,3.28295931568749,4.21560573168895,4.46978809972292,4.31505226672907,4.68267915880647,5.20138277526487,4.37223878537497,5.43344268541922,5.45988733459644,5.38635847573106,5.57713061491611,5.52661454255839,5.48180834484105,5.25249707507849,6.45969816305566,..
United States,USA,Lending interest rate (%),FR.INR.LEND,9.23333333333333,6.92166666666667,4.675,4.1225,4.34,6.18916666666667,7.9575,8.05,5.0875,3.25,3.25,3.25,3.25,3.25,3.25,3.26,3.51166666666667,4.09666666666667,4.90416666666667,5.2825,3.54416666666667,3.25,..,..
United States,USA,Real interest rate (%),FR.INR.RINR,6.8137924585142,4.56713894364996,3.0732472423635,2.10659449044537,1.60768046080895,2.96087521313044,4.72786366990758,5.19986376311978,3.10104221978606,2.61707765460079,2.01028262116756,1.16289865228358,1.36246374976571,1.52221338861923,1.48256139059228,2.31051464059837,2.53723229857104,2.26529638013973,2.55474987510739,3.54449745673519,2.19456642346184,-1.27623331138459,..,..
United States,USA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,8.56654508720971,8.799975245355,8.84510172420863,8.81227893874936,9.15159721181849,9.20274538590688,9.36191741166209,9.33143961937975,9.37951712686412,9.4405074456163,9.39570266980086,8.6063941052102,8.62368627738747,8.57788925795035,..
Uruguay,URY,Lending interest rate (%),FR.INR.LEND,47.5403296902657,50.1184487497554,118.379940833333,58.9409958333333,23.6791141666667,13.6095233333333,9.25001575,8.93970391666667,12.4476125,15.284842385802,10.3262221820083,9.78182074182773,11.1991921565682,12.4340649587398,15.5341402019916,15.8410813948786,16.1703130380291,13.8334581432191,12.201184744586,11.5571850608681,11.2312594501517,7.45064820808614,10.8653622268844,11.8954328669923
Uruguay,URY,Real interest rate (%),FR.INR.RINR,42.4969239585892,43.2064213627232,93.9150781315778,36.3812989440391,12.3282787037608,12.8445855762338,1.7089111284159,-1.24667058477178,3.25541429163842,6.13878422751171,4.33049768870303,-0.0851869359373854,1.63260408891417,3.15123121935886,4.82076932063266,5.44867158636638,7.40056467283902,7.7150454558971,4.34839377496421,3.04895877982356,0.229578883755822,-3.35487757406655,6.35112540540611,8.1836829548522
Uruguay,URY,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,7.80959011687568,8.2756678524986,..,..,..,..,..,7.35325846534862,8.57224467567684,9.15518506179826,10.2948591677891,10.4191263778898,9.66384762602446,8.86944539286073,9.57745735701531,..
Uzbekistan,UZB,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2015669481166,15.9901521817941,13.773762892753,13.5239667915277,15.3767768819838,19.9656221631193,23.6060674782463,22.3410510306587,21.4230858508675,21.7461154561416,22.150086026479
Uzbekistan,UZB,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7626170229262,1.72351324261544,2.96202955011222,4.217004279456,-3.09506271253072,-5.48112348356238,4.91552322963973,9.77960253525401,6.93932888174582,5.95003195856163,8.83608427149897
Uzbekistan,UZB,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,12.3854799314985,10.8959316437067,10.0320057605494,9.76841031506305,10.0371981908106,9.0321877054387,8.53922465882503,10.578473273249,10.3284698283102,16.6576098282181,13.1495847350433,13.1762825696463,12.1767268955231,..
Vanuatu,VUT,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5483333333333,10.4058333333333,10.2007999185791,10.1,9.965,10.1816666666667,10.0458333333333,9.76083333333333,9.33333333333333,8.80583333333333,8.93583333333333
Vanuatu,VUT,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,7.32099124176805,8.89028670205819,4.09675385728672,8.39069598333802,4.36668053118227,6.75830647676421,6.55161913999588,6.78646523418731,8.57362678725672,-2.17547547907283,-2.13295080288068
Vanuatu,VUT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,11.9016859243638,12.0874441883293,13.4663580262623,12.8857993512756,12.348471155379,11.1699036829082,10.9397292906077,10.258497206666,10.3831732536579,..,..,..,..,..
"Venezuela, RB",VEN,Lending interest rate (%),FR.INR.LEND,25.1991666666667,22.4516666666667,36.5775,25.1933333333333,18.4966666666667,16.8091666666667,15.4766666666667,17.105,22.3708333333333,19.8933333333333,18.3475,17.15,16.38,15.895,17.2116666666667,19.395,20.775,21.0591666666667,..,..,..,..,..,..
"Venezuela, RB",VEN,Real interest rate (%),FR.INR.RINR,-3.28587532963615,13.3844231339627,2.67218994668373,-7.21866989625882,-11.5391025879983,-9.87229315861923,-2.05899917326322,1.43485845305461,-5.96439961739873,11.1856446074341,-18.9085587466056,-8.58311384652384,2.03452703069444,-14.4703229568526,-16.5399760583746,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,Lending interest rate (%),FR.INR.LEND,10.55,9.42,9.06166666666667,9.48,9.7225,11.025,11.17625,11.18,15.7835714285714,10.069,13.13525,16.9538333333333,13.4716666666667,10.3741666666667,8.665,7.1175,6.96,7.0675,7.371875,7.7075,7.6475,7.811,8.01333333333333,9.323
Viet Nam,VNM,Real interest rate (%),FR.INR.RINR,6.9057666506376,6.62403546630217,4.16693712269503,2.21305791691824,1.18892233628232,-6.55288740331808,2.40151725937125,1.41363787147666,-5.6163352886234,3.62788141186044,-20.4970819101768,-3.67326480415152,4.02832802666538,6.08970870368918,4.78973116512498,8.98829687567201,5.04860292807267,2.59151415896465,3.61415504341763,5.15925265729481,6.09064299683403,4.79218047283212,3.80782672842234,7.27803256328061
Viet Nam,VNM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,8.49660483267178,7.74991935028793,6.69884374235195,7.57910664692136,7.97137046755677,7.41635746688502,6.86384985813915,6.33740826221559,5.61605826300673,5.19387817397176,5.72640411911641,5.76740721151145,7.18670543745059,7.51457650170697,7.86844456743926,..
Virgin Islands (U.S.),VIR,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Lending interest rate (%),FR.INR.LEND,..,..,..,..,7.2825,7.335,7.7275,7.9775,7.1875,6.18769425921147,6.33375,6.78660760685902,6.96807981690715,7.51586793615925,6.4085572520006,6.78210778307195,6.14971653355566,5.79209839789852,5.87296103777134,5.93196071275098,5.51730657376974,5.55524249655977,..,..
West Bank and Gaza,PSE,Real interest rate (%),FR.INR.RINR,..,..,..,..,12.7570632825461,7.27469046188473,2.21492338698343,3.06123766662527,-8.39329411334679,4.25610648353702,-6.06253496194225,1.29651407870956,3.98603685527007,1.68103260351344,2.63940419367075,10.8929228684251,4.81021837744655,2.48648397866908,6.19365815999576,2.00529807738656,3.22478542182297,-3.1194174840674,..,..
West Bank and Gaza,PSE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,7.97505918376389,9.65606140421304,10.70039580593,11.1624793770948,10.8256858254525,10.2542710109923,10.3622692760696,9.7131702028711,9.84390824703115,9.68182103767315,10.181958828354,9.42407147872486,8.17611450836364,8.01734749845187,8.06368153304969,..
"Yemen, Rep.",YEM,Lending interest rate (%),FR.INR.LEND,19.5416666666667,17.5,17.7083333333333,18,18.5,18,18,18,18,18,23.8333333333333,25,24.5,22.0833333333333,..,..,..,..,..,..,..,..,..,..
